Code,Issue name,Market Segment,Industry,Fiscal year-end,Fiscal year-end.1,"Alerts, etc.",Basic information,Stock prices,Date of incorporation
64050,"Suzumo Machinery Co.,Ltd.",Standard,Machinery,March,March,,,Stock prices,1961/01/13
64060,"FUJITEC CO.,LTD.",Prime,Machinery,March,March,,,Stock prices,1948/02/12
64070,CKD Corporation,Prime,Machinery,March,March,,,Stock prices,1943/04/02
64080,"OGURA CLUTCH CO.,LTD.",Standard,Machinery,March,March,,,Stock prices,1948/05/25
64110,"NAKANO REFRIGERATORS CO.,LTD.",Standard,Machinery,December,December,,,Stock prices,1946/02/08
64120,Heiwa Corporation,Prime,Machinery,March,March,,,Stock prices,1969/12/16
64130,RISO KAGAKU CORPORATION,Prime,Machinery,March,March,,,Stock prices,1955/01/25
64160,"KATSURAGAWA ELECTRIC CO.,LTD.",Standard,Machinery,March,March,,,Stock prices,1945/04/09
64170,"SANKYO CO.,LTD.",Prime,Machinery,March,March,,,Stock prices,1960/10/18
64180,"JAPAN CASH MACHINE CO.,LTD.",Prime,Machinery,March,March,,,Stock prices,1955/01/11
64190,Mars Group Holdings Corporation,Prime,Machinery,March,March,,,Stock prices,1974/09/13
64200,FUKUSHIMA GALILEI CO.LTD.,Prime,Machinery,March,March,,,Stock prices,1951/12/08
64240,"TAKAMISAWA CYBERNETICS COMPANY,LTD.",Standard,Machinery,March,March,,,Stock prices,1969/10/01
64250,Universal Entertainment Corporation,Standard,Machinery,December,December,,,Stock prices,1979/12/10
64280,OIZUMI Corporation,Standard,Machinery,March,March,,,Stock prices,1974/07/18
64300,"DAIKOKU DENKI CO.,LTD.",Prime,Machinery,March,March,,,Stock prices,1947/03/19
64320,"TAKEUCHI MFG.CO.,LTD.",Prime,Machinery,February,February,,,Stock prices,1963/08/21
64330,"HEPHAIST CO.,LTD.",Standard,Machinery,March,March,,,Stock prices,1962/07/19
64360,Amano Corporation,Prime,Machinery,March,March,,,Stock prices,1945/11/22
64400,JUKI CORPORATION,Prime,Machinery,December,December,,,Stock prices,1943/09/03
64440,SANDEN CORPORATION,Standard,Machinery,December,December,,,Stock prices,1943/07/30
64450,JANOME Corporation,Prime,Machinery,March,March,,,Stock prices,1950/06/27
64480,"BROTHER INDUSTRIES,LTD.",Prime,Electric Appliances,March,March,,,Stock prices,1934/01/15
64540,"MAX CO.,LTD.",Prime,Machinery,March,March,,,Stock prices,1942/11/26
64550,MORITA HOLDINGS CORPORATION,Prime,Transportation Equipment,March,March,,,Stock prices,1932/07/23
64570,GLORY LTD.,Prime,Machinery,March,March,,,Stock prices,1944/11/27
64580,SINKO INDUSTRIES LTD.,Prime,Machinery,March,March,,,Stock prices,1950/06/16
64590,DAIWA INDUSTRIES LTD.,Prime,Machinery,December,December,,,Stock prices,1950/02/24
64600,SEGA SAMMY HOLDINGS INC.,Prime,Machinery,March,March,,,Stock prices,2004/10/01
64630,"TPR CO.,LTD.",Prime,Machinery,March,March,,,Stock prices,1939/12/03
64640,"TSUBAKI NAKASHIMA CO.,LTD.",Prime,Machinery,December,December,,,Stock prices,2007/01/05
64650,HOSHIZAKI CORPORATION,Prime,Machinery,December,December,,,Stock prices,1947/02/05
64660,"TVE Co.,Ltd.",Standard,Machinery,September,September,,,Stock prices,2000/03/16
64670,NICHIDAI CORPORATION,Standard,Machinery,March,March,,,Stock prices,1967/05/01
64690,"HODEN SEIMITSU KAKO KENKYUSHO CO.,LTD.",Standard,Machinery,February,February,,,Stock prices,1961/12/21
64700,"TAIHO KOGYO CO.,LTD.",Standard,Machinery,March,March,,,Stock prices,1939/12/01
64710,NSK Ltd.,Prime,Machinery,March,March,,,Stock prices,1916/11/08
64720,NTN CORPORATION,Prime,Machinery,March,March,,,Stock prices,1934/03/19
64730,JTEKT Corporation,Prime,Machinery,March,March,,,Stock prices,1935/01/18
64740,NACHI-FUJIKOSHI CORP.,Prime,Machinery,November,November,,,Stock prices,1928/12/21
64790,MINEBEA MITSUMI Inc.,Prime,Electric Appliances,March,March,,,Stock prices,1951/07/16
64800,"NIPPON THOMPSON CO.,LTD.",Prime,Machinery,March,March,,,Stock prices,1950/02/10
64810,"THK CO.,LTD.",Prime,Machinery,December,December,,,Stock prices,1946/03/11
64820,"YUSHIN PRECISION EQUIPMENT CO.,LTD.",Standard,Machinery,March,March,,,Stock prices,1973/10/22
64840,KVK CORPORATION,Standard,Machinery,March,March,,,Stock prices,1949/01/25
64850,"MAEZAWA KYUSO INDUSTRIES CO.,LTD.",Standard,Machinery,March,March,,,Stock prices,1957/01/23
64860,"EAGLE INDUSTRY CO.,LTD.",Prime,Machinery,March,March,,,Stock prices,1948/04/02
64880,Yoshitake Inc.,Standard,Machinery,March,March,,,Stock prices,1944/02/18
64890,"Maezawa Industries,Inc.",Standard,Machinery,May,May,,,Stock prices,1947/09/26
64900,"NIPPON PILLAR PACKING CO.,LTD.",Prime,Machinery,March,March,,,Stock prices,1948/05/22
64920,OKANO VALVE MFG.CO.LTD.,Standard,Machinery,November,November,,,Stock prices,1936/02/21
64930,NITTAN Corporation,Standard,Transportation Equipment,March,March,,,Stock prices,1948/11/10
64940,"NFK HOLDINGS CO.,Ltd",Standard,Machinery,March,March,,,Stock prices,1950/04/12
64950,"MIYAIRI VALVE MFG.CO.,LTD.",Standard,Machinery,March,March,,,Stock prices,1949/04/08
64960,"NAKAKITA SEISAKUSHO CO.,LTD.",Standard,Machinery,May,May,,,Stock prices,1937/05/11
64970,HAMAI INDUSTRIES LTD,Standard,Machinery,December,December,,,Stock prices,1948/05/24
64980,KITZ CORPORATION,Prime,Machinery,December,December,,,Stock prices,1944/07/01
65010,"Hitachi,Ltd.",Prime,Electric Appliances,March,March,,,Stock prices,1920/02/01
65030,Mitsubishi Electric Corporation,Prime,Electric Appliances,March,March,,,Stock prices,1921/01/15
65040,"FUJI ELECTRIC CO.,LTD.",Prime,Electric Appliances,March,March,,,Stock prices,1923/08/22
65050,"TOYO DENKI SEIZO K.K.(TOYO ELECTRIC MFG.CO.,LTD.)",Standard,Electric Appliances,May,May,,,Stock prices,1918/06/20
65060,YASKAWA Electric Corporation,Prime,Electric Appliances,February,February,,,Stock prices,1919/12/21
65070,"SINFONIA TECHNOLOGY CO.,LTD.",Prime,Electric Appliances,March,March,,,Stock prices,1949/08/18
65080,MEIDENSHA CORPORATION,Prime,Electric Appliances,March,March,,,Stock prices,1917/06/01
65130,"Origin Company,Limited",Standard,Electric Appliances,March,March,,,Stock prices,1938/05/01
65160,"SANYO DENKI CO.,LTD.",Prime,Electric Appliances,March,March,,,Stock prices,1936/12/31
65170,"Denyo Co.,Ltd.",Prime,Electric Appliances,March,March,,,Stock prices,1948/07/02
65180,"SANSO ELECTRIC CO.,LTD.",Standard,Electric Appliances,March,March,,,Stock prices,1957/10/11
65210,OXIDE Corporation,Growth,Electric Appliances,February,February,,,Stock prices,2000/10/18
65220,Asterisk Inc.,Growth,Electric Appliances,August,August,,,Stock prices,2006/09/01
